filename,score_N,score_L,score_M,score_H,prob_N,prob_L,prob_M,prob_H,predict class,actual class
CF14_Gujarati_N_0016.npy,15.880275,-7.9317026,2.239212,-15.078078,0.9999988,4.5560562e-11,1.1905872e-06,3.5888688e-14,N,N
CM03_English_N_0082.npy,21.721827,-6.05142,-0.2151399,-21.771534,1.0,8.674255e-13,2.9709596e-10,1.2914353e-19,N,N
CF04_Hindi_N_0094.npy,26.059473,-15.055374,-0.13999373,-19.46765,1.0,1.3933158e-18,4.1852e-12,1.6897479e-20,N,N
CM30_English_N_0024.npy,26.843927,-6.271996,-4.8097186,-25.95231,1.0,4.1489342e-15,1.7905894e-14,1.17729475e-23,N,N
CF09_Hindi_N_0110.npy,31.384445,-17.70557,-3.500901,-23.019138,1.0,4.791563e-22,7.0711e-16,2.3595212e-24,N,N
CM05_English_N_0054.npy,18.255953,-3.5979738,-0.7251632,-19.576355,1.0,3.2281955e-10,5.709609e-09,3.7122595e-17,N,N
CF09_English_N_0037.npy,38.31158,-15.950104,-0.22758117,-32.0956,1.0,2.7192546e-24,1.8308584e-17,2.6457568e-31,N,N
CF09_English_N_0008.npy,26.390074,-8.641875,-1.3390925,-24.55208,1.0,6.106864e-16,9.0651754e-13,7.5180237e-23,N,N
CF04_Hindi_N_0135.npy,11.702052,-1.7222556,4.238493,-17.15594,0.9994253,1.4779083e-06,0.00057328126,2.9301133e-13,N,N
CF14_Hindi_N_0131.npy,13.481939,-7.279937,-0.08543709,-11.457047,0.9999987,9.621253e-10,1.2816305e-06,1.4761642e-11,N,N
CM35_English_N_0028.npy,20.815485,-5.2351766,0.32263002,-22.788076,1.0,4.856704e-12,1.2591171e-09,1.1566818e-19,N,N
CM38_English_N_0054.npy,23.806501,-8.085243,-1.0672612,-22.33378,1.0,1.4112088e-14,1.5756596e-11,9.152301e-21,N,N
CF04_English_N_0034.npy,31.741224,-13.656322,1.286374,-29.868736,1.0,1.9235203e-20,5.9378094e-14,1.7503837e-27,N,N
CF18_English_N_0020.npy,25.0492,-12.124905,-2.811554,-19.056782,1.0,7.169556e-17,7.9474583e-13,6.998683e-20,N,N
CF14_Hindi_N_0052.npy,15.055169,-9.37412,-0.06780943,-12.328755,0.99999976,2.4575059e-11,2.7050413e-07,1.2803025e-12,N,N
CM05_Hindi_N_0043.npy,12.175997,0.5329676,0.44125876,-16.889162,0.9999832,8.779896e-06,8.010517e-06,2.3831674e-13,N,N
CF04_English_N_0064.npy,21.670504,-8.540563,0.5751404,-21.859774,1.0,7.577051e-14,6.892868e-10,1.2446315e-19,N,N
CM16_Hindi_N_0008.npy,20.69807,-11.830478,-3.6538947,-12.984235,1.0,7.465013e-15,2.6550701e-11,2.3548382e-15,N,N
CF09_Hindi_N_0107.npy,19.135305,-10.495613,-0.012898233,-15.775426,1.0,1.3534917e-13,4.831046e-09,6.8938466e-16,N,N
CM05_English_N_0099.npy,14.747144,0.22208458,-0.9196954,-19.13519,0.9999994,4.918661e-07,1.5702824e-07,1.9279245e-15,N,N
CF09_Hindi_N_0014.npy,34.203747,-17.861816,-6.0770764,-21.512072,1.0,2.4446304e-23,3.2081964e-18,6.352237e-25,N,N
CM03_English_N_0013.npy,17.415178,-6.0524573,0.6978539,-18.067095,1.0,6.4288776e-11,5.492346e-08,3.8926431e-16,N,N
CM05_English_N_0085.npy,9.822832,-0.08099347,-1.0218122,-13.064146,0.9999305,4.997962e-05,1.9507452e-05,1.1488981e-10,N,N
CF09_English_N_0006.npy,25.11819,-10.424773,-1.1176208,-19.837925,1.0,3.6634178e-16,4.0358216e-12,2.9909355e-20,N,N
CF02_English_N_0035.npy,8.897063,-1.8504437,1.1790675,-12.246801,0.999534,2.1488917e-05,0.00044454393,6.5634814e-10,N,N
CF14_Gujarati_N_0018.npy,15.139125,-6.468253,0.019268129,-14.543877,0.99999976,4.1308063e-10,2.713498e-07,1.2848006e-13,N,N
CF09_Hindi_N_0024.npy,29.634665,-15.138816,-4.7795753,-23.152575,1.0,3.590252e-20,1.1326256e-15,1.1879369e-23,N,N
CM05_Hindi_N_0022.npy,9.459533,0.4622839,-0.3133773,-13.593094,0.99981934,0.00012372744,5.6964014e-05,9.734028e-11,N,N
CF09_Hindi_N_0081.npy,19.114264,-6.228052,-1.7517611,-17.248245,1.0,9.862162e-12,8.6696367e-10,1.6142183e-16,N,N
CF14_Hindi_N_0066.npy,20.352106,-14.086553,1.8227891,-17.528234,1.0,1.1053e-15,8.9705585e-09,3.5381572e-17,N,N
CF09_Hindi_N_0045.npy,26.300833,-10.698427,-6.7095113,-19.804684,1.0,8.539365e-17,4.6109365e-15,9.476096e-21,N,N
CF14_Gujarati_N_0011.npy,18.036524,-8.818009,1.667326,-17.44469,0.9999999,2.1738219e-12,7.779428e-08,3.896758e-16,N,N
CM30_English_N_0028.npy,16.470327,0.5703028,-6.802937,-16.765795,0.9999999,1.2436756e-07,7.8081805e-11,3.6790482e-15,N,N
CM24_Gujarati_N_0051.npy,16.520485,-5.5702944,-0.09469882,-16.131527,0.9999999,2.547398e-10,6.082999e-08,6.597985e-15,N,N
CM27_Gujarati_N_0065.npy,22.70621,-9.448659,3.328124,-22.220469,1.0,1.0847204e-14,3.8388768e-09,3.0802914e-20,N,N
CM35_English_N_0098.npy,31.986437,-11.877689,-2.9057221,-30.514761,1.0,8.9135606e-20,7.023088e-16,7.1791773e-28,N,N
CM05_English_N_0046.npy,18.893171,-1.7359828,-2.1133068,-21.538343,1.0,1.0986824e-09,7.5336043e-10,2.75941e-18,N,N
CF04_Hindi_N_0082.npy,28.465485,-15.30362,0.21231511,-22.537676,1.0,9.802112e-20,5.367897e-13,7.073098e-23,N,N
CF02_Gujarati_N_0027.npy,17.724682,-5.266254,-1.1008629,-16.422832,1.0,1.0355313e-10,6.670678e-09,1.478846e-15,N,N
CM05_Hindi_N_0125.npy,25.690374,-11.996169,-2.6260126,-20.684832,1.0,4.2947962e-17,5.0390573e-13,7.2360896e-21,N,N
CF20_Gujarati_N_0026.npy,42.15312,-20.789412,-5.357451,-31.286507,1.0,4.6175066e-28,2.3249916e-21,1.2751986e-32,N,N
CF09_Hindi_N_0037.npy,40.071453,-21.73914,-5.869797,-29.392853,1.0,1.4321902e-27,1.1167828e-20,6.7925626e-31,N,N
CM38_English_N_0110.npy,22.624304,-7.240914,-0.76500785,-21.35032,1.0,1.0707817e-13,6.952666e-11,7.9811084e-20,N,N
CF20_Gujarati_N_0002.npy,9.28065,-5.643544,3.1876736,-10.151849,0.99774605,3.2924927e-07,0.002253585,3.6273793e-09,N,N
CF09_English_N_0044.npy,29.195206,-13.706596,-3.3749285,-22.880508,1.0,2.3333726e-19,7.160954e-15,2.4199408e-23,N,N
CF14_Gujarati_N_0008.npy,13.407973,-4.3605213,1.2090576,-14.839002,0.999995,1.9197254e-08,5.0358894e-06,5.4012274e-13,N,N
CF14_Hindi_N_0041.npy,11.770028,-5.7716293,1.958349,-12.270753,0.99994516,2.4084164e-08,5.480475e-05,3.6240785e-11,N,N
CF04_Hindi_N_0035.npy,24.32279,-12.669113,0.5500244,-20.877611,1.0,8.602402e-17,4.7382594e-11,2.3426917e-20,N,N
CF04_English_N_0076.npy,21.278957,-9.834306,-1.1914811,-18.408646,1.0,3.073845e-14,1.7426605e-10,5.8062136e-18,N,N
CM35_English_N_0040.npy,18.8667,-3.4718091,-3.0967023,-19.359095,1.0,1.9884239e-10,2.8934488e-10,2.5046642e-17,N,N
CM30_Gujarati_N_0024.npy,16.84024,-1.3156008,-6.01337,-15.93635,1.0,1.303221e-08,1.1879628e-10,5.8251684e-15,N,N
CM05_English_N_0038.npy,23.120913,-5.103058,-3.56061,-23.194971,1.0,5.526948e-13,2.5844138e-12,7.6783396e-21,N,N
CM27_Gujarati_N_0023.npy,21.88296,-8.594113,-0.64882165,-18.87778,1.0,5.807311e-14,1.6389744e-10,1.9853387e-18,N,N
CF14_Hindi_N_0011.npy,17.623146,-6.7973394,0.06543061,-15.937523,1.0,2.4792337e-11,2.3701764e-08,2.6594183e-15,N,N
CM35_English_N_0124.npy,24.619425,-9.301627,-3.892747,-20.322004,1.0,1.8547046e-15,4.1430553e-13,3.035186e-20,N,N
CF04_English_N_0039.npy,19.509241,-8.780993,-0.52815354,-17.707659,1.0,5.1725855e-13,1.9854993e-09,6.869194e-17,N,N
CM27_Gujarati_N_0017.npy,18.917282,-5.295412,-2.037818,-18.612371,1.0,3.0518314e-11,7.930768e-10,5.024325e-17,N,N
CF04_English_N_0025.npy,21.794207,-6.8853407,-2.2777736,-20.113825,1.0,3.504542e-13,3.512951e-11,6.303376e-19,N,N
CM30_Gujarati_N_0036.npy,8.658542,6.703648,-4.097597,-15.017917,0.8759771,0.124020435,2.5268068e-06,4.570224e-11,N,N
CF18_English_N_0027.npy,29.783125,-12.175312,-5.842317,-22.249453,1.0,5.9935367e-19,3.373393e-16,2.526613e-23,N,N
CF02_Gujarati_N_0039.npy,15.4042845,-4.5253906,-1.2467115,-15.803922,1.0,2.2113205e-09,5.8690077e-08,2.7954276e-14,N,N
CF04_Hindi_N_0084.npy,20.036352,-14.072917,1.7185034,-16.179657,1.0,1.5365017e-15,1.1083058e-08,1.8689008e-16,N,N
CF18_English_N_0029.npy,24.641825,-10.734396,-0.099493414,-22.87002,1.0,4.3281525e-16,1.7987974e-11,2.322031e-21,N,N
CM30_English_N_0029.npy,22.27791,-1.7418913,-7.805319,-20.632662,1.0,3.7011144e-11,8.6103264e-14,2.3129986e-19,N,N
CM35_English_N_0120.npy,21.671473,-8.206026,-1.2456104,-19.919056,1.0,1.05771145e-13,1.1149028e-10,8.658889e-19,N,N
CM24_Gujarati_N_0065.npy,14.615365,-2.9793365,2.4391317,-17.212225,0.9999949,2.2841041e-08,5.151419e-06,1.5047025e-14,N,N
CF04_Hindi_N_0037.npy,25.925348,-13.517282,-1.4298445,-20.777262,1.0,7.4179365e-18,1.3176224e-12,5.215719e-21,N,N
CM03_English_N_0027.npy,16.357954,-3.4250405,-0.6253445,-16.647732,1.0,2.5606741e-09,4.2096584e-08,4.6324808e-15,N,N
CF02_English_N_0048.npy,12.922639,-4.357765,2.1625385,-14.343667,0.9999788,3.12757e-08,2.122944e-05,1.4400732e-12,N,N
CF02_English_N_0098.npy,24.143297,-8.504025,0.57206655,-23.16033,1.0,6.6289925e-15,5.7962204e-11,2.8595375e-21,N,N
CM05_English_N_0024.npy,13.179428,-6.0765386,-0.74456173,-12.745738,0.99999905,4.337503e-09,8.971963e-07,5.506081e-12,N,N
CF04_Hindi_N_0052.npy,16.019516,-1.7650541,1.5534016,-19.87766,0.9999995,1.8891171e-08,5.2173056e-07,2.5707106e-16,N,N
CM16_Hindi_N_0071.npy,10.720508,-3.7970304,0.74324596,-11.809903,0.99995303,4.955562e-07,4.64419e-05,1.6411435e-10,N,N
CF18_English_N_0050.npy,28.418823,-13.883589,-3.1942673,-21.486298,1.0,4.2490815e-19,1.8647012e-14,2.1207105e-22,N,N
CM16_Hindi_N_0064.npy,25.133043,-12.455245,-0.40521792,-20.07958,1.0,4.738209e-17,8.107258e-12,2.3142328e-20,N,N
CM38_English_N_0010.npy,19.358255,-7.269969,-1.911195,-15.466601,1.0,2.7258974e-12,5.791549e-10,7.51203e-16,N,N
CF14_Hindi_N_0060.npy,16.638288,-10.348595,1.5778388,-13.755061,0.99999976,1.9043443e-12,2.8795841e-07,6.314461e-14,N,N
CF09_Hindi_N_0105.npy,25.518799,-10.071076,2.1051025,-26.330297,1.0,3.495538e-16,6.7851724e-11,3.0354478e-23,N,N
CF02_English_N_0074.npy,21.639275,-5.4733887,-3.8765047,-19.88283,1.0,1.6792677e-12,8.291589e-12,9.272141e-19,N,N
CM03_English_N_0044.npy,24.060783,-9.621168,2.9024396,-25.993542,1.0,2.3556647e-15,6.472139e-10,1.8267656e-22,N,N
CF20_Gujarati_N_0055.npy,17.041355,-5.988782,1.504635,-16.22976,0.99999976,9.957238e-11,1.7884962e-07,3.5525362e-15,N,N
CM05_English_N_0041.npy,20.20226,-5.811805,0.74115276,-21.96262,1.0,5.0377337e-12,3.5330463e-09,4.8755747e-19,N,N
CF14_Hindi_N_0044.npy,14.669371,-6.035826,-0.36814556,-13.480853,0.99999976,1.0182334e-09,2.9463845e-07,5.9499524e-13,N,N
CM05_Hindi_N_0101.npy,22.724508,-7.0241113,-2.2418492,-22.062223,1.0,1.203203e-13,1.4363108e-11,3.5429868e-20,N,N
CF04_English_N_0046.npy,22.514439,-10.666974,1.1831436,-19.409819,1.0,3.885939e-15,5.444228e-10,6.2019355e-19,N,N
CF14_Hindi_N_0107.npy,23.945326,-14.366617,5.180235,-22.950829,1.0,2.2979182e-17,7.0863817e-09,4.297918e-21,N,N
CF02_Gujarati_N_0022.npy,22.603891,-8.741824,-0.004985001,-20.569426,1.0,2.4362909e-14,1.5173628e-10,1.7785526e-19,N,N
CF09_Hindi_N_0143.npy,23.28495,-15.640146,-0.77879703,-15.015128,1.0,1.2446471e-17,3.5419896e-11,2.3253423e-17,N,N
CF14_English_N_0028.npy,16.19771,-6.2440233,-0.15348628,-15.25839,0.9999999,1.7934058e-10,7.9207375e-08,2.18167e-14,N,N
CF20_Gujarati_N_0050.npy,26.581251,-13.129982,-3.811895,-19.765366,1.0,5.6706093e-18,6.315739e-14,7.445936e-21,N,N
CF04_Hindi_N_0067.npy,12.484903,-7.665106,2.8562076,-12.9829645,0.9999342,1.7739183e-09,6.580852e-05,8.6979425e-12,N,N
CF14_Hindi_N_0106.npy,15.782346,-11.630687,0.71708125,-11.4787445,0.99999976,1.2435726e-12,2.865752e-07,1.4476355e-12,N,N
CM35_English_N_0088.npy,15.846194,-4.121608,-3.041526,-14.639811,1.0,2.1285984e-09,6.2685546e-09,5.755681e-14,N,N
CF14_Hindi_N_0125.npy,18.766954,-9.309713,3.3658857,-18.07628,0.99999976,6.4040987e-13,2.048334e-07,9.9812794e-17,N,N
CM05_English_N_0011.npy,9.774699,-2.3162348,-0.42196628,-10.626979,0.9999571,5.6099057e-06,3.729286e-05,1.3792569e-09,N,N
CF04_English_N_0109.npy,21.307192,-11.926862,-2.1900463,-14.499115,1.0,3.6866635e-15,6.241359e-11,2.8152657e-16,N,N
CF04_Hindi_N_0018.npy,24.793701,-12.190083,-4.417724,-17.991806,1.0,8.672549e-17,2.0589178e-13,2.6211405e-19,N,N
CF14_Hindi_N_0057.npy,19.351639,-8.144054,1.18629,-18.687078,1.0,1.1449121e-12,1.290891e-08,3.019911e-17,N,N
CF04_Hindi_N_0093.npy,26.884497,-13.697615,0.540619,-22.176718,1.0,2.3736297e-18,3.6224235e-12,4.931571e-22,N,N
CF04_English_N_0074.npy,34.680275,-18.1656,-0.51899076,-26.295233,1.0,1.1202842e-23,5.165991e-16,3.301206e-27,N,N
CM05_Hindi_N_0011.npy,16.306532,-3.7443573,-0.34571412,-18.826874,1.0,1.958886e-09,5.8616685e-08,5.51766e-16,N,N
CM30_English_N_0005.npy,18.133295,-5.00575,-4.2952557,-15.797546,1.0,8.929767e-11,1.817206e-10,1.8366383e-15,N,N
CF02_Gujarati_N_0052.npy,26.283407,-10.290292,-1.6850499,-23.03107,1.0,1.3069047e-16,7.1359823e-13,3.828205e-22,N,N
CF14_Gujarati_N_0009.npy,14.564241,-7.137533,0.62387204,-14.016855,0.99999917,3.758709e-10,8.826205e-07,3.867115e-13,N,N
CM05_Hindi_N_0016.npy,7.0973024,4.0512023,-0.26476768,-12.262065,0.9540356,0.04535865,0.0006057008,3.7316266e-09,N,N
CF02_English_N_0057.npy,17.673819,-6.1143303,0.12721601,-16.842867,1.0,4.6659298e-11,2.3966656e-08,1.0223367e-15,N,N
CF09_Hindi_N_0114.npy,28.129217,-13.053145,-1.1151367,-24.993053,1.0,1.3023497e-18,1.9922249e-13,8.4975134e-24,N,N
CM16_Hindi_N_0047.npy,18.21384,-9.526961,0.37315795,-14.993096,1.0,8.960298e-13,1.7860344e-08,3.788009e-15,N,N
CF09_Hindi_N_0086.npy,18.05866,-6.363678,0.8120742,-18.988386,1.0,2.4746465e-11,3.2352137e-08,8.140894e-17,N,N
CF14_English_N_0009.npy,11.658879,1.4241124,0.19155154,-15.420962,0.9999536,3.589856e-05,1.0466044e-05,1.7352182e-12,N,N
CM05_Hindi_N_0109.npy,20.00786,-8.048047,-3.1668346,-16.009972,1.0,6.538437e-13,8.6170425e-11,2.2785327e-16,N,N
CF02_Gujarati_N_0067.npy,12.97305,-5.6044655,-0.4997019,-10.82492,0.99999857,8.548448e-09,1.4088271e-06,4.620324e-11,N,N
CF14_Gujarati_N_0044.npy,26.421604,-15.073852,-1.9810902,-18.036392,1.0,9.522525e-19,4.622388e-13,4.9219537e-20,N,N
CF04_Hindi_N_0021.npy,22.446596,-13.7009535,-0.6476568,-17.077602,1.0,2.0013317e-16,9.338845e-11,6.836878e-18,N,N
CM35_English_N_0026.npy,18.207567,-4.4381933,-2.8277895,-17.134462,1.0,1.4624181e-10,7.3191514e-10,4.4786957e-16,N,N
CF14_Gujarati_N_0036.npy,21.178282,-8.2255535,2.555513,-21.282272,1.0,1.6985431e-13,8.1702325e-09,3.6275618e-19,N,N
CM05_Hindi_N_0098.npy,16.099724,-5.511133,-0.15913954,-16.781017,0.9999999,4.116461e-10,8.686909e-08,5.2489874e-15,N,N
CM30_English_N_0041.npy,13.287102,3.1306236,-5.8862433,-15.652588,0.99996114,3.8822258e-05,4.7109117e-09,2.7016906e-13,N,N
CM35_English_N_0015.npy,26.908772,-11.9182,-2.9715047,-21.368196,1.0,1.3729664e-17,1.05477815e-13,1.0803846e-21,N,N
CF09_Hindi_N_0094.npy,18.109308,-9.201838,-1.3044211,-13.548573,1.0,1.3769561e-12,3.7044587e-09,1.7830237e-14,N,N
CF02_English_N_0075.npy,30.69212,-11.404849,-3.3209364,-26.608364,1.0,5.218172e-19,1.6916742e-15,1.3023153e-25,N,N
CM27_Gujarati_N_0045.npy,18.102911,-10.365824,-1.1751344,-11.417275,1.0,4.326987e-13,4.242786e-09,1.5119782e-13,N,N
CM03_English_N_0043.npy,13.865123,-3.1376703,1.0566689,-16.615574,0.99999726,4.1283823e-08,2.7375254e-06,5.786288e-14,N,N
CM03_English_N_0097.npy,28.60412,-11.15612,-3.842546,-24.404936,1.0,5.399428e-18,8.1019896e-15,9.51611e-24,N,N
CF09_English_N_0025.npy,31.50255,-16.706644,-2.5437777,-23.747534,1.0,1.1561468e-21,1.6363152e-15,1.01203005e-24,N,N
CF09_Hindi_N_0003.npy,35.624607,-19.260174,-1.3436671,-26.997961,1.0,1.4582853e-24,8.808114e-17,6.358652e-28,N,N
CM30_English_N_0054.npy,21.2609,-1.8573428,-7.4737725,-20.712175,1.0,9.117465e-11,3.3165785e-13,5.906426e-19,N,N
CF09_Hindi_N_0010.npy,24.405905,-10.603465,0.28109476,-22.463926,1.0,6.246321e-16,3.33218e-11,4.412564e-21,N,N
CM03_English_N_0016.npy,15.20452,-6.126838,-0.557623,-14.65717,0.9999999,5.443884e-10,1.4275396e-07,1.07456456e-13,N,N
CM05_Hindi_N_0026.npy,20.455221,-5.3500814,0.7706405,-22.572582,1.0,6.2072595e-12,2.8255018e-09,2.057137e-19,N,N
CF09_Hindi_N_0066.npy,22.348623,-9.534598,-4.3647923,-16.872416,1.0,1.4232893e-14,2.5032901e-12,9.2580445e-18,N,N
CM05_English_N_0095.npy,16.230963,-3.562159,-0.656034,-17.56229,1.0,2.5348754e-09,4.6352195e-08,2.1075484e-15,N,N
CM35_English_N_0108.npy,24.29297,-9.198677,-0.65232277,-23.615871,1.0,2.849463e-15,1.4668874e-11,1.5611816e-21,N,N
CM30_Gujarati_N_0060.npy,20.499853,-6.179532,-1.4243103,-19.052387,1.0,2.5899406e-12,3.0092387e-10,6.647848e-18,N,N
CM27_Gujarati_N_0041.npy,18.935337,-10.493186,3.2216518,-17.298033,0.9999999,1.6571216e-13,1.498419e-07,1.8367421e-16,N,N
CM05_Hindi_N_0051.npy,20.014843,-4.0629334,-1.8194377,-21.653156,1.0,3.4926475e-11,3.292249e-10,8.013419e-19,N,N
CM35_English_N_0038.npy,22.514193,-4.002101,-1.4570742,-25.350538,1.0,3.0487405e-12,3.8851762e-11,1.6315918e-21,N,N
CF14_Gujarati_N_0049.npy,29.284758,-13.428265,2.362624,-27.603361,1.0,2.8181945e-19,2.0317279e-12,1.966998e-25,N,N
CM03_English_N_0091.npy,32.26872,-14.278536,-2.3698413,-26.646624,1.0,6.092329e-21,9.050322e-16,2.5905446e-26,N,N
CF20_Gujarati_N_0028.npy,35.924236,-18.086746,0.9286014,-29.927519,1.0,3.4940436e-24,6.3326925e-16,2.5173695e-29,N,N
CF09_Hindi_N_0167.npy,15.689894,-4.1819897,0.21807954,-17.485226,0.99999976,2.342883e-09,1.9084308e-07,3.9104746e-15,N,N
CF14_Hindi_N_0130.npy,14.851716,-5.3236694,1.5747023,-15.117014,0.99999833,1.7295817e-09,1.7134265e-06,9.654833e-14,N,N
CM27_Gujarati_N_0018.npy,23.642765,-9.06509,1.9633757,-23.614748,1.0,6.239632e-15,3.843798e-10,2.9944843e-21,N,N
CM38_English_N_0038.npy,23.636204,-8.057273,-4.6371465,-19.955212,1.0,1.72067e-14,5.26066e-13,1.1708165e-19,N,N
CF04_Hindi_N_0096.npy,27.110668,-14.925134,0.7153257,-21.448708,1.0,5.5473255e-19,3.440715e-12,8.14575e-22,N,N
CF09_English_N_0023.npy,23.722216,-10.470528,-3.9578612,-17.945446,1.0,1.4134521e-15,9.521284e-13,8.0161096e-19,N,N
CM30_Gujarati_N_0047.npy,22.932709,-3.343238,-9.436545,-18.48897,1.0,3.8770463e-12,8.754093e-15,1.0251665e-18,N,N
CF14_English_N_0024.npy,11.411235,-1.4369416,1.4723995,-14.999483,0.9999491,2.6307862e-06,4.8261038e-05,3.3880455e-12,N,N
CM38_English_N_0079.npy,28.800482,-10.408375,-2.8803687,-23.908484,1.0,9.371536e-18,1.742534e-14,1.2846571e-23,N,N
CM05_Hindi_N_0074.npy,18.559637,-3.4987957,-2.8211758,-18.336712,1.0,2.6311403e-10,5.181203e-10,9.4649884e-17,N,N
CM35_English_N_0093.npy,11.56423,-2.3717585,-2.894123,-12.421391,0.9999987,8.864955e-07,5.257951e-07,3.8298063e-11,N,N
CM30_Gujarati_N_0038.npy,19.550028,0.15973383,-8.606417,-19.199547,1.0,3.7923003e-09,5.913049e-13,1.483455e-17,N,N
CF09_English_N_0001.npy,18.080536,-11.040828,-2.6935234,-13.537028,1.0,2.2529526e-13,9.504749e-10,1.8563759e-14,N,N
CF04_Hindi_N_0066.npy,17.007643,-3.9180093,3.499179,-20.806566,0.9999987,8.1677876e-10,1.3594027e-06,3.7800463e-17,N,N
CF20_Gujarati_N_0042.npy,31.854074,-15.971525,-1.9718684,-23.517515,1.0,1.6967035e-21,2.0397625e-15,8.962397e-25,N,N
CF02_English_N_0084.npy,16.874613,-5.5078573,-2.242113,-15.088944,1.0,1.9029052e-10,4.985531e-09,1.3134183e-14,N,N
CM27_Gujarati_N_0010.npy,24.703066,-12.510237,-1.127845,-18.389154,1.0,6.893948e-17,6.0503096e-12,1.928797e-19,N,N
CM35_English_N_0058.npy,10.777343,-1.7769681,0.95993066,-14.481936,0.99994195,3.5294488e-06,5.449125e-05,1.0715421e-11,N,N
CF14_Hindi_N_0116.npy,15.101546,-9.145295,2.2238371,-13.872875,0.9999975,2.9493713e-11,2.5543522e-06,2.6095592e-13,N,N
CF14_Hindi_N_0087.npy,15.608457,-7.383139,0.4023849,-13.791543,0.99999976,1.0348479e-10,2.489355e-07,1.7050704e-13,N,N
CM38_English_N_0077.npy,21.378,-7.4284506,-1.1753479,-19.364412,1.0,3.086866e-13,1.6040029e-10,2.0220647e-18,N,N
CF09_Hindi_N_0026.npy,25.371832,-9.005367,-4.152609,-22.043842,1.0,1.1753655e-15,1.5055608e-13,2.5564374e-21,N,N
CM30_Gujarati_N_0001.npy,15.683785,-4.093734,-3.8076437,-14.445986,1.0,2.574735e-09,3.4275218e-09,8.218758e-14,N,N
CF04_Hindi_N_0097.npy,20.127861,-10.034753,-1.07303,-15.67742,1.0,7.953232e-14,6.202543e-10,2.818145e-16,N,N
CF09_Hindi_N_0073.npy,16.919712,-5.945188,-6.0608516,-12.549461,1.0,1.1746266e-10,1.0463279e-10,1.5911114e-13,N,N
CF04_Hindi_N_0031.npy,24.873705,-15.45353,-3.077717,-17.9196,1.0,3.0626958e-18,7.258582e-13,2.6007822e-19,N,N
CM27_Gujarati_N_0039.npy,9.672387,-5.8389707,1.6860054,-8.469502,0.9996598,1.8338125e-07,0.00033994668,1.3210817e-08,N,N
CF04_English_N_0090.npy,24.130962,-12.452198,1.3049043,-21.410814,1.0,1.2945991e-16,1.2211505e-10,1.6651635e-20,N,N
CF14_Hindi_N_0002.npy,15.9178705,-5.8250656,-2.762102,-13.576083,1.0,3.607142e-10,7.715984e-09,1.5521678e-13,N,N
CM05_Hindi_N_0069.npy,18.509956,-5.9047084,-2.8475041,-17.613447,1.0,2.493708e-11,5.303627e-10,2.0502384e-16,N,N
CM30_Gujarati_N_0022.npy,12.9830675,0.28665525,-5.2630177,-13.118052,0.9999969,3.062083e-06,1.1907598e-08,4.617706e-12,N,N
CF18_English_N_0013.npy,18.638422,-4.045789,-3.446982,-16.857485,1.0,1.4072525e-10,2.5611271e-10,3.839932e-16,N,N
CF14_English_N_0023.npy,23.982317,-10.758066,1.108625,-21.196722,1.0,8.174163e-16,1.1643457e-10,2.3932752e-20,N,N
CM38_English_N_0033.npy,33.995266,-9.229809,-5.356,-30.367567,1.0,1.6888402e-19,8.127608e-18,1.1157775e-28,N,N
CM38_English_N_0052.npy,21.431463,-6.670517,-4.88252,-17.506716,1.0,6.244031e-13,3.732347e-12,1.2284676e-17,N,N
CM35_English_N_0114.npy,27.167868,-9.272943,-0.9200351,-26.535563,1.0,1.492646e-16,6.332557e-13,4.7522208e-24,N,N
CM03_English_N_0058.npy,22.635263,-12.899039,-1.24341,-14.816936,1.0,3.6952927e-16,4.262102e-11,5.428965e-17,N,N
CF09_English_N_0015.npy,16.934645,-7.544032,-1.7602767,-14.3726015,1.0,2.339086e-11,7.601491e-09,2.5318345e-14,N,N
CM03_English_N_0046.npy,23.023531,-7.412674,-0.2898915,-23.203783,1.0,6.0495656e-14,7.5008236e-11,8.389433e-21,N,N
CF14_Hindi_N_0068.npy,18.74179,-11.527174,3.1648638,-17.894928,0.9999999,7.1508154e-14,1.718013e-07,1.2270864e-16,N,N
CF14_Hindi_N_0037.npy,18.449644,-6.9953446,0.7609035,-18.268621,1.0,8.899836e-12,2.0791122e-08,1.130993e-16,N,N
CM30_English_N_0057.npy,23.595667,-0.8346197,-8.319721,-22.58964,1.0,2.455056e-11,1.3782343e-14,8.749359e-21,N,N
CF04_Hindi_N_0126.npy,13.80604,-5.251979,-0.23680067,-11.913228,0.99999917,5.28698e-09,7.966568e-07,6.764927e-12,N,N
CF09_Hindi_N_0161.npy,12.984247,-4.9845405,-0.5756046,-11.693317,0.9999987,1.571281e-08,1.2913105e-06,1.9172084e-11,N,N
CF09_Hindi_N_0042.npy,35.65321,-20.049845,-5.6792836,-25.428778,1.0,6.433836e-25,1.1207957e-18,2.9677735e-27,N,N
CF09_Hindi_N_0084.npy,23.652426,-6.9535217,-2.7151816,-22.053732,1.0,5.105119e-14,3.5374776e-12,1.4127584e-20,N,N
CM16_Hindi_N_0025.npy,42.5537,-16.98799,-2.6796877,-35.906963,1.0,1.3847581e-26,2.2666768e-20,8.413314e-35,N,N
CM38_English_N_0140.npy,20.53237,-10.884464,0.12942597,-17.38536,1.0,2.2690415e-14,1.3775702e-09,3.4083024e-17,N,N
